ProjectName :CCSES-CT-Universe,,,
,,,
FileType,Total Files Count,Total Lines Count,
1525,NP.RP4200.jcl,12,CCSES-CT-Universe
1526,NP.RP4200.SP.jcl,13,CCSES-CT-Universe
1527,NP.RP4200.WEEKEND.jcl,12,CCSES-CT-Universe
1528,NP.RP4300.jcl,12,CCSES-CT-Universe
1529,NP.RP4400.jcl,18,CCSES-CT-Universe
1530,NP.RP4500.jcl,13,CCSES-CT-Universe
1531,NP.RP4700.jcl,12,CCSES-CT-Universe
1532,NP.RP5010.jcl,13,CCSES-CT-Universe
1533,NP.RP5020.jcl,14,CCSES-CT-Universe
1534,NP.RP5030.jcl,15,CCSES-CT-Universe
1535,NP.RP5040.jcl,10,CCSES-CT-Universe
1536,NP.RP5100.jcl,22,CCSES-CT-Universe
1537,NP.RP6150.jcl,13,CCSES-CT-Universe
1538,NP.RP6200.jcl,12,CCSES-CT-Universe
1539,NP.RP6500.jcl,13,CCSES-CT-Universe
1540,NP.RP6600.jcl,12,CCSES-CT-Universe
1541,NP.RP9510.jcl,12,CCSES-CT-Universe
1542,NP.RP9520.jcl,12,CCSES-CT-Universe
1543,NP.RPT230.jcl,13,CCSES-CT-Universe
1544,NP.RPT700.jcl,10,CCSES-CT-Universe
1545,NP.SA.DOC.COPY.jcl,22,CCSES-CT-Universe
1546,NP.SA.DOC.REPORT.jcl,59,CCSES-CT-Universe
1547,NP.SECOND.INTERFACE.jcl,6,CCSES-CT-Universe
1548,NP.SED.RP4500.jcl,14,CCSES-CT-Universe
1549,NP.SELECT.DS.WORK.0000.jcl,14,CCSES-CT-Universe
1550,NP.SELF.ASS.PRE.jcl,16,CCSES-CT-Universe
1551,NP.SELF.ASS.REPORTS.jcl,14,CCSES-CT-Universe
1552,NP.SP.TAX.OFFSET.jcl,7,CCSES-CT-Universe
1553,NP.SPECIAL.AFTER.jcl,24,CCSES-CT-Universe
1554,NP.SPECIAL.DURING.jcl,14,CCSES-CT-Universe
1555,NP.SPECIAL.USER.UNLOCK.jcl,15,CCSES-CT-Universe
1556,NP.SPECIAL.WEEKEND.jcl,28,CCSES-CT-Universe
1557,NP.ST1021.jcl,14,CCSES-CT-Universe
1558,NP.ST1022.jcl,13,CCSES-CT-Universe
1559,NP.ST2002.jcl,9,CCSES-CT-Universe
1560,NP.ST2012.jcl,9,CCSES-CT-Universe
1561,NP.ST3000.jcl,15,CCSES-CT-Universe
1562,NP.ST5000.jcl,10,CCSES-CT-Universe
1563,NP.ST6000.jcl,13,CCSES-CT-Universe
1564,NP.ST9000.jcl,11,CCSES-CT-Universe
1565,NP.ST9010.jcl,15,CCSES-CT-Universe
1566,NP.ST9011.jcl,15,CCSES-CT-Universe
1567,NP.ST9012.jcl,12,CCSES-CT-Universe
1568,NP.START.IF2650.REPORTS.jcl,11,CCSES-CT-Universe
1569,NP.STATE.1.jcl,8,CCSES-CT-Universe
1570,NP.STATE.2.jcl,4,CCSES-CT-Universe
1571,NP.STATE.CHECK.jcl,26,CCSES-CT-Universe
1572,NP.STATE.TO.CP.jcl,39,CCSES-CT-Universe
1573,NP.SUPERVISOR.2.jcl,8,CCSES-CT-Universe
1574,NP.SUPERVISOR.jcl,42,CCSES-CT-Universe
1575,NP.SUPERVISOR.REPORTS.jcl,35,CCSES-CT-Universe
1576,NP.SUPERVISOR.RERUN.jcl,32,CCSES-CT-Universe
1577,NP.SUPERVISOR.RESTART.jcl,19,CCSES-CT-Universe
1578,NP.SUPERVISOR.SP.jcl,14,CCSES-CT-Universe
1579,NP.SUPERVISOR.SPECIAL.jcl,12,CCSES-CT-Universe
1580,NP.USER.UNLOCK.jcl,15,CCSES-CT-Universe
1581,NP.USER.UNLOCK.NIGHTLY.jcl,27,CCSES-CT-Universe
1582,NP.UT0052.EM.jcl,36,CCSES-CT-Universe
1583,NP.UT0052.LH.jcl,36,CCSES-CT-Universe
1584,NP.UT0060.jcl,12,CCSES-CT-Universe
1585,NP.UT0070.jcl,12,CCSES-CT-Universe
1586,NP.UT0072.jcl,9,CCSES-CT-Universe
1587,NP.UT0075.jcl,22,CCSES-CT-Universe
1588,NP.UT0080.jcl,9,CCSES-CT-Universe
1589,NP.UT2116.jcl,10,CCSES-CT-Universe
1590,NP.UT2200.jcl,18,CCSES-CT-Universe
1591,NP.UT2201.jcl,11,CCSES-CT-Universe
1592,NP.UT2210.jcl,12,CCSES-CT-Universe
1593,NP.UT2300.jcl,9,CCSES-CT-Universe
1594,NP.UT2400.jcl,11,CCSES-CT-Universe
1595,NP.UT2500.jcl,10,CCSES-CT-Universe
1596,NP.UT2600.jcl,8,CCSES-CT-Universe
1597,NP.UT2700.jcl,11,CCSES-CT-Universe
1598,NP.UTL900.jcl,18,CCSES-CT-Universe
1599,NP.V00056.jcl,16,CCSES-CT-Universe
1600,NP.V00066.jcl,21,CCSES-CT-Universe
1601,NP.V00067.jcl,35,CCSES-CT-Universe
1602,NP.V00073.jcl,148,CCSES-CT-Universe
1603,NP.V00075.jcl,27,CCSES-CT-Universe
1604,NP.V00076.jcl,60,CCSES-CT-Universe
1605,NP.V00078.jcl,26,CCSES-CT-Universe
1606,NP.V00079.jcl,41,CCSES-CT-Universe
1607,NP.V00080.jcl,20,CCSES-CT-Universe
1608,NP.V00081.jcl,69,CCSES-CT-Universe
1609,NP.V00082.jcl,66,CCSES-CT-Universe
1610,NP.V00085.jcl,42,CCSES-CT-Universe
1611,NP.V00092.jcl,68,CCSES-CT-Universe
1612,NP.V00093.jcl,18,CCSES-CT-Universe
1613,NP.V00097.jcl,31,CCSES-CT-Universe
1614,NP.V00102.jcl,41,CCSES-CT-Universe
1615,NP.V00103.jcl,34,CCSES-CT-Universe
1616,NP.V00105.jcl,12,CCSES-CT-Universe
1617,NP.V00109.jcl,56,CCSES-CT-Universe
1618,NP.V00110.jcl,15,CCSES-CT-Universe
1619,NP.V00111.jcl,139,CCSES-CT-Universe
1620,NP.V00112.jcl,63,CCSES-CT-Universe
1621,NP.V00113.jcl,35,CCSES-CT-Universe
1622,NP.V00115.jcl,59,CCSES-CT-Universe
1623,NP.V00120.jcl,39,CCSES-CT-Universe
1624,NP.V00129.jcl,13,CCSES-CT-Universe
1625,NP.V00131.jcl,24,CCSES-CT-Universe
1626,NP.V00133.jcl,22,CCSES-CT-Universe
1627,NP.V00136.jcl,11,CCSES-CT-Universe
1628,NP.V00155.jcl,44,CCSES-CT-Universe
1629,NP.V00158.jcl,25,CCSES-CT-Universe
1630,NP.V00168.jcl,71,CCSES-CT-Universe
1631,NP.V00172.1.jcl,14,CCSES-CT-Universe
1632,NP.V00172.jcl,14,CCSES-CT-Universe
1633,NP.V00172.SP.jcl,14,CCSES-CT-Universe
1634,NP.V00177.jcl,19,CCSES-CT-Universe
1635,NP.V00178.jcl,41,CCSES-CT-Universe
1636,NP.V00179.jcl,15,CCSES-CT-Universe
1637,NP.V00180.jcl,16,CCSES-CT-Universe
1638,NP.V00182.jcl,46,CCSES-CT-Universe
1639,NP.V00187.jcl,33,CCSES-CT-Universe
1640,NP.V00214.jcl,33,CCSES-CT-Universe
1641,NP.V00260.jcl,33,CCSES-CT-Universe
1642,NP.V00262.jcl,23,CCSES-CT-Universe
1643,NP.V00270.jcl,20,CCSES-CT-Universe
1644,NP.V00284.jcl,25,CCSES-CT-Universe
1645,NP.V00295.jcl,39,CCSES-CT-Universe
1646,NP.V00296.jcl,16,CCSES-CT-Universe
1647,NP.V00297.jcl,16,CCSES-CT-Universe
1648,NP.V00314.jcl,10,CCSES-CT-Universe
1649,NP.V00315.jcl,11,CCSES-CT-Universe
1650,NP.V00329.jcl,14,CCSES-CT-Universe
1651,NP.V00339.jcl,24,CCSES-CT-Universe
1652,NP.V00358.jcl,40,CCSES-CT-Universe
1653,NP.V00369.jcl,12,CCSES-CT-Universe
1654,NP.V00370.jcl,39,CCSES-CT-Universe
1655,NP.V00377.jcl,22,CCSES-CT-Universe
1656,NP.V00379.jcl,39,CCSES-CT-Universe
1657,NP.V00380.jcl,11,CCSES-CT-Universe
1658,NP.V00382.jcl,16,CCSES-CT-Universe
1659,NP.V00385.jcl,28,CCSES-CT-Universe
1660,NP.V00386.jcl,28,CCSES-CT-Universe
1661,NP.V00391.jcl,13,CCSES-CT-Universe
1662,NP.V00392.jcl,7,CCSES-CT-Universe
1663,NP.V00393.jcl,12,CCSES-CT-Universe
1664,NP.V00403.jcl,29,CCSES-CT-Universe
1665,NP.V00406.jcl,8,CCSES-CT-Universe
1666,NP.V00411.jcl,12,CCSES-CT-Universe
1667,NP.V00425.jcl,56,CCSES-CT-Universe
1668,NP.V00440.jcl,49,CCSES-CT-Universe
1669,NP.V00476.jcl,23,CCSES-CT-Universe
1670,NP.V00479.jcl,24,CCSES-CT-Universe
1671,NP.V00480.jcl,24,CCSES-CT-Universe
1672,NP.V00481.jcl,24,CCSES-CT-Universe
1673,NP.V00482.jcl,25,CCSES-CT-Universe
1674,NP.V00486.jcl,16,CCSES-CT-Universe
1675,NP.V00491.jcl,14,CCSES-CT-Universe
1676,NP.V00492.jcl,26,CCSES-CT-Universe
1677,NP.V00493.jcl,19,CCSES-CT-Universe
1678,NP.V00494.jcl,38,CCSES-CT-Universe
1679,NP.V00495.jcl,38,CCSES-CT-Universe
1680,NP.V00496.jcl,18,CCSES-CT-Universe
1681,NP.V00497.jcl,18,CCSES-CT-Universe
1682,NP.V00501.jcl,14,CCSES-CT-Universe
1683,NP.V00502.jcl,22,CCSES-CT-Universe
1684,NP.V00503.jcl,25,CCSES-CT-Universe
1685,NP.V00506.jcl,52,CCSES-CT-Universe
1686,NP.V00507.jcl,15,CCSES-CT-Universe
1687,NP.V00510.jcl,24,CCSES-CT-Universe
1688,NP.V00513.jcl,10,CCSES-CT-Universe
1689,NP.V00518.jcl,67,CCSES-CT-Universe
1690,NP.V00519.jcl,156,CCSES-CT-Universe
1691,NP.V00520.jcl,26,CCSES-CT-Universe
1692,NP.V00521.jcl,21,CCSES-CT-Universe
1693,NP.V00522.jcl,20,CCSES-CT-Universe
1694,NP.V00524.jcl,19,CCSES-CT-Universe
1695,NP.V00525.jcl,20,CCSES-CT-Universe
1696,NP.V00527.jcl,31,CCSES-CT-Universe
1697,NP.V00528.jcl,22,CCSES-CT-Universe
1698,NP.V00529.jcl,27,CCSES-CT-Universe
1699,NP.V00533.SP.jcl,47,CCSES-CT-Universe
1700,NP.V00534.jcl,31,CCSES-CT-Universe
1701,NP.V00535.jcl,17,CCSES-CT-Universe
1702,NP.V00540.jcl,15,CCSES-CT-Universe
1703,NP.V00599.jcl,21,CCSES-CT-Universe
1704,NP.V00601.jcl,77,CCSES-CT-Universe
1705,NP.V00602.jcl,36,CCSES-CT-Universe
1706,NP.V00609.jcl,40,CCSES-CT-Universe
1707,NP.V00611.jcl,35,CCSES-CT-Universe
1708,NP.V00613.jcl,20,CCSES-CT-Universe
1709,NP.V00621.jcl,24,CCSES-CT-Universe
1710,NP.V00622.jcl,19,CCSES-CT-Universe
1711,NP.V00625.jcl,42,CCSES-CT-Universe
1712,NP.V00626.jcl,28,CCSES-CT-Universe
1713,NP.V00627.jcl,31,CCSES-CT-Universe
1714,NP.V00649.jcl,26,CCSES-CT-Universe
1715,NP.V00650.jcl,39,CCSES-CT-Universe
1716,NP.V00651.jcl,19,CCSES-CT-Universe
1717,NP.V00674.1.jcl,62,CCSES-CT-Universe
1718,NP.V00674.jcl,62,CCSES-CT-Universe
1719,NP.V00674.SPECIAL.jcl,11,CCSES-CT-Universe
1720,NP.V00682.jcl,52,CCSES-CT-Universe
1721,NP.V00684.jcl,45,CCSES-CT-Universe
1722,NP.V00685.jcl,34,CCSES-CT-Universe
1723,NP.V00691.jcl,117,CCSES-CT-Universe
1724,NP.V00692.jcl,39,CCSES-CT-Universe
1725,NP.V00693.jcl,21,CCSES-CT-Universe
1726,NP.V00694.jcl,30,CCSES-CT-Universe
1727,NP.V00695.jcl,35,CCSES-CT-Universe
1728,NP.V00696.jcl,14,CCSES-CT-Universe
1729,NP.V00701.jcl,26,CCSES-CT-Universe
1730,NP.V00702.jcl,24,CCSES-CT-Universe
1731,NP.V00725.jcl,23,CCSES-CT-Universe
1732,NP.V00727.jcl,28,CCSES-CT-Universe
1733,NP.V00728.jcl,22,CCSES-CT-Universe
1734,NP.V00844.jcl,10,CCSES-CT-Universe
1735,NP.V00902.jcl,33,CCSES-CT-Universe
1736,NP.V01402.jcl,23,CCSES-CT-Universe
1737,NP.V01403.jcl,23,CCSES-CT-Universe
1738,NP.V02020.jcl,29,CCSES-CT-Universe
1739,NP.V02195.jcl,36,CCSES-CT-Universe
1740,NP.V02600.DSS.jcl,26,CCSES-CT-Universe
1741,NP.V02610.jcl,31,CCSES-CT-Universe
1742,NP.V03170.jcl,87,CCSES-CT-Universe
1743,NP.V03175.jcl,19,CCSES-CT-Universe
1744,NP.V03176.jcl,19,CCSES-CT-Universe
1745,NP.V03177.jcl,19,CCSES-CT-Universe
1746,NP.V03178.jcl,19,CCSES-CT-Universe
1747,NP.V03179.jcl,19,CCSES-CT-Universe
1748,NP.V03180.jcl,19,CCSES-CT-Universe
1749,NP.V03181.jcl,19,CCSES-CT-Universe
1750,NP.V03182.jcl,19,CCSES-CT-Universe
1751,NP.V03183.jcl,19,CCSES-CT-Universe
1752,NP.V03184.jcl,19,CCSES-CT-Universe
1753,NP.V03212.jcl,15,CCSES-CT-Universe
1754,NP.V03300.REPORTS.jcl,63,CCSES-CT-Universe
1755,NP.V03400.jcl,25,CCSES-CT-Universe
1756,NP.V03500.jcl,31,CCSES-CT-Universe
1757,NP.V03501.jcl,31,CCSES-CT-Universe
1758,NP.V03502.jcl,31,CCSES-CT-Universe
1759,NP.V03850.jcl,172,CCSES-CT-Universe
1760,NP.V04000.jcl,22,CCSES-CT-Universe
1761,NP.V04002.jcl,68,CCSES-CT-Universe
1762,NP.V04003.jcl,17,CCSES-CT-Universe
1763,NP.V04004.jcl,19,CCSES-CT-Universe
1764,NP.V04005.jcl,31,CCSES-CT-Universe
1765,NP.V04006.jcl,39,CCSES-CT-Universe
1766,NP.V04007.jcl,22,CCSES-CT-Universe
1767,NP.V04008.jcl,32,CCSES-CT-Universe
1768,NP.V04010.jcl,69,CCSES-CT-Universe
1769,NP.V04011.jcl,69,CCSES-CT-Universe
1770,NP.V04012.jcl,43,CCSES-CT-Universe
1771,NP.V04013.jcl,44,CCSES-CT-Universe
1772,NP.V04014.jcl,69,CCSES-CT-Universe
1773,NP.V04015.jcl,69,CCSES-CT-Universe
1774,NP.V04016.jcl,45,CCSES-CT-Universe
1775,NP.V04017.jcl,44,CCSES-CT-Universe
1776,NP.V04018.jcl,60,CCSES-CT-Universe
1777,NP.V04019.jcl,62,CCSES-CT-Universe
1778,NP.V04020.jcl,61,CCSES-CT-Universe
1779,NP.V05000.jcl,124,CCSES-CT-Universe
1780,NP.V05005.jcl,46,CCSES-CT-Universe
1781,NP.V05010.jcl,126,CCSES-CT-Universe
1782,NP.V05015.jcl,62,CCSES-CT-Universe
1783,NP.V05020.jcl,149,CCSES-CT-Universe
1784,NP.V05025.jcl,55,CCSES-CT-Universe
1785,NP.V05030.jcl,112,CCSES-CT-Universe
1786,NP.V05035.jcl,42,CCSES-CT-Universe
1787,NP.V05040.jcl,80,CCSES-CT-Universe
1788,NP.V05045.jcl,49,CCSES-CT-Universe
1789,NP.V05050.jcl,60,CCSES-CT-Universe
1790,NP.V05055.jcl,34,CCSES-CT-Universe
1791,NP.V05060.jcl,64,CCSES-CT-Universe
1792,NP.V05065.jcl,27,CCSES-CT-Universe
1793,NP.V05299.QUARTER.jcl,52,CCSES-CT-Universe
1794,NP.V05300.jcl,28,CCSES-CT-Universe
1795,NP.V05410.jcl,24,CCSES-CT-Universe
1796,NP.V05420.jcl,16,CCSES-CT-Universe
1797,NP.V05500.jcl,76,CCSES-CT-Universe
1798,NP.V06001.jcl,18,CCSES-CT-Universe
1799,NP.V06201.jcl,19,CCSES-CT-Universe
1800,NP.V06203.jcl,31,CCSES-CT-Universe
1801,NP.V06600.jcl,24,CCSES-CT-Universe
1802,NP.V07001.jcl,53,CCSES-CT-Universe
1803,NP.V07002.jcl,85,CCSES-CT-Universe
1804,NP.V07004.jcl,20,CCSES-CT-Universe
1805,NP.V07006.jcl,16,CCSES-CT-Universe
1806,NP.V07007.jcl,24,CCSES-CT-Universe
1807,NP.V07008.jcl,20,CCSES-CT-Universe
1808,NP.V07009.jcl,118,CCSES-CT-Universe
1809,NP.V07012.jcl,23,CCSES-CT-Universe
1810,NP.V07018.jcl,11,CCSES-CT-Universe
1811,NP.V08000.jcl,34,CCSES-CT-Universe
1812,NP.V09009.jcl,40,CCSES-CT-Universe
1813,NP.V09030.jcl,27,CCSES-CT-Universe
1814,NP.V09125.jcl,13,CCSES-CT-Universe
1815,NP.V09130.jcl,10,CCSES-CT-Universe
1816,NP.V09135.jcl,43,CCSES-CT-Universe
1817,NP.V09200.jcl,13,CCSES-CT-Universe
1818,NP.V09201.jcl,12,CCSES-CT-Universe
1819,NP.V09202.jcl,11,CCSES-CT-Universe
1820,NP.V09205.jcl,13,CCSES-CT-Universe
1821,NP.V09210.jcl,10,CCSES-CT-Universe
1822,NP.V09300.jcl,13,CCSES-CT-Universe
1823,NP.V09301.jcl,12,CCSES-CT-Universe
1824,NP.V09302.jcl,47,CCSES-CT-Universe
1825,NP.V09306.jcl,13,CCSES-CT-Universe
1826,NP.V09310.jcl,11,CCSES-CT-Universe
1827,NP.V09312.jcl,12,CCSES-CT-Universe
1828,NP.V09316.jcl,18,CCSES-CT-Universe
1829,NP.V09317.jcl,17,CCSES-CT-Universe
1830,NP.V09318.jcl,14,CCSES-CT-Universe
1831,NP.V09319.jcl,10,CCSES-CT-Universe
1832,NP.V09321.jcl,15,CCSES-CT-Universe
1833,NP.V09325.jcl,16,CCSES-CT-Universe
1834,NP.V09330.jcl,17,CCSES-CT-Universe
1835,NP.V09350.jcl,10,CCSES-CT-Universe
1836,NP.V09352.jcl,12,CCSES-CT-Universe
1837,NP.V09360.jcl,10,CCSES-CT-Universe
1838,NP.V09400.jcl,9,CCSES-CT-Universe
1839,NP.V09501.jcl,19,CCSES-CT-Universe
1840,NP.VP2000.CHECK.jcl,30,CCSES-CT-Universe
1841,NP.VSE510.jcl,33,CCSES-CT-Universe
1842,NP.VSE510H.jcl,44,CCSES-CT-Universe
1843,NP.WA.jcl,10,CCSES-CT-Universe
1844,NP.WA200.jcl,13,CCSES-CT-Universe
1845,NP.WA230.jcl,14,CCSES-CT-Universe
1846,NP.WA240.jcl,12,CCSES-CT-Universe
1847,NP.WA250.jcl,13,CCSES-CT-Universe
1848,NP.WA260.jcl,24,CCSES-CT-Universe
1849,NP.WEEK1.jcl,21,CCSES-CT-Universe
1850,NP.WEEK2.jcl,21,CCSES-CT-Universe
1851,NP.WEEK3.jcl,16,CCSES-CT-Universe
1852,NP.WEEK4.jcl,16,CCSES-CT-Universe
1853,NP.WEEK5.jcl,14,CCSES-CT-Universe
1854,NP.WEEKLY.jcl,37,CCSES-CT-Universe
1855,NP0000.jcl,19,CCSES-CT-Universe
1856,NP0018.jcl,8,CCSES-CT-Universe
1857,NP0019.jcl,6,CCSES-CT-Universe
1858,NP0200.jcl,7,CCSES-CT-Universe
1859,NP0600.jcl,80,CCSES-CT-Universe
1860,NP1200.jcl,7,CCSES-CT-Universe
1861,NP2000.SLEEP.jcl,27,CCSES-CT-Universe
1862,NP2000.START.jcl,11,CCSES-CT-Universe
1863,NP2000.STOP.jcl,10,CCSES-CT-Universe
1864,NP5500.jcl,11,CCSES-CT-Universe
1865,NP5501.jcl,8,CCSES-CT-Universe
1866,OCSE.REPORTS.jcl,4,CCSES-CT-Universe
1867,QC0100.jcl,8,CCSES-CT-Universe
1868,QC0150.jcl,7,CCSES-CT-Universe
1869,QC0151.jcl,34,CCSES-CT-Universe
1870,QC0152.jcl,8,CCSES-CT-Universe
1871,QC0200.jcl,7,CCSES-CT-Universe
1872,QC0300.jcl,7,CCSES-CT-Universe
1873,QC0400.jcl,11,CCSES-CT-Universe
1874,QC0500.jcl,8,CCSES-CT-Universe
1875,QC0600.jcl,8,CCSES-CT-Universe
1876,QC0700.jcl,7,CCSES-CT-Universe
1877,QC0800.jcl,18,CCSES-CT-Universe
1878,QC0900.jcl,7,CCSES-CT-Universe
1879,QC1000.jcl,7,CCSES-CT-Universe
1880,QC1100.jcl,8,CCSES-CT-Universe
1881,QC1200.jcl,7,CCSES-CT-Universe
1882,QC1400.jcl,8,CCSES-CT-Universe
1883,QC1500.jcl,8,CCSES-CT-Universe
1884,QC1600.jcl,8,CCSES-CT-Universe
1885,QC1700.jcl,8,CCSES-CT-Universe
1886,QC1800.jcl,8,CCSES-CT-Universe
1887,QC1900.jcl,7,CCSES-CT-Universe
1888,QC1901.jcl,63,CCSES-CT-Universe
1889,QC2000.jcl,8,CCSES-CT-Universe
1890,QC2100.jcl,7,CCSES-CT-Universe
1891,QC2200.jcl,7,CCSES-CT-Universe
1892,QC2250.jcl,7,CCSES-CT-Universe
1893,QC2300.jcl,7,CCSES-CT-Universe
1894,QC2500.jcl,7,CCSES-CT-Universe
1895,QC2600.jcl,7,CCSES-CT-Universe
1896,QC2700.jcl,8,CCSES-CT-Universe
1897,QC2800.jcl,7,CCSES-CT-Universe
1898,QC2900.jcl,8,CCSES-CT-Universe
1899,QC2901.jcl,12,CCSES-CT-Universe
1900,QC3000.jcl,14,CCSES-CT-Universe
1901,QC3100.jcl,7,CCSES-CT-Universe
1902,QC3400.jcl,7,CCSES-CT-Universe
1903,QC3500.jcl,7,CCSES-CT-Universe
1904,QC3501.jcl,32,CCSES-CT-Universe
1905,QC3600.jcl,7,CCSES-CT-Universe
1906,QC3700.jcl,7,CCSES-CT-Universe
1907,QC3900.jcl,36,CCSES-CT-Universe
1908,QC4000.jcl,30,CCSES-CT-Universe
1909,QC4100.jcl,42,CCSES-CT-Universe
1910,QC4200.jcl,39,CCSES-CT-Universe
1911,QC4300.jcl,46,CCSES-CT-Universe
1912,QC4301.jcl,37,CCSES-CT-Universe
1913,QC4400.jcl,39,CCSES-CT-Universe
1914,QC4500.jcl,39,CCSES-CT-Universe
1915,QC4600.jcl,62,CCSES-CT-Universe
1916,QC4600D.jcl,48,CCSES-CT-Universe
1917,QC4600M.jcl,49,CCSES-CT-Universe
1918,QC4602.jcl,7,CCSES-CT-Universe
1919,QC4700.jcl,8,CCSES-CT-Universe
1920,QC4800.jcl,41,CCSES-CT-Universe
1921,QC5000.jcl,37,CCSES-CT-Universe
1922,QC5100.jcl,46,CCSES-CT-Universe
1923,QC5200.jcl,37,CCSES-CT-Universe
1924,QC5300.jcl,8,CCSES-CT-Universe
1925,QC5400.jcl,46,CCSES-CT-Universe
1926,QC5450.jcl,37,CCSES-CT-Universe
1927,QC5600.jcl,52,CCSES-CT-Universe
1928,QC5601.jcl,43,CCSES-CT-Universe
1929,QC5610.jcl,52,CCSES-CT-Universe
1930,QC5611.jcl,43,CCSES-CT-Universe
1931,QC5700.jcl,53,CCSES-CT-Universe
1932,QC5701.jcl,45,CCSES-CT-Universe
1933,QC5800.jcl,52,CCSES-CT-Universe
1934,QC5801.jcl,43,CCSES-CT-Universe
1935,QC5900.jcl,52,CCSES-CT-Universe
1936,QC5901.jcl,43,CCSES-CT-Universe
1937,QC6000.jcl,52,CCSES-CT-Universe
1938,QC6001.jcl,43,CCSES-CT-Universe
1939,QC6100.jcl,31,CCSES-CT-Universe
1940,QC6300.jcl,61,CCSES-CT-Universe
1941,QC6301.jcl,56,CCSES-CT-Universe
1942,QC6302.jcl,36,CCSES-CT-Universe
1943,QC6302C.jcl,36,CCSES-CT-Universe
1944,QC6303.jcl,36,CCSES-CT-Universe
1945,QC6303C.jcl,36,CCSES-CT-Universe
1946,QC6400.jcl,43,CCSES-CT-Universe
1947,QC6500.jcl,60,CCSES-CT-Universe
1948,QC6600.jcl,44,CCSES-CT-Universe
1949,QC6700.jcl,40,CCSES-CT-Universe
1950,QC6800.jcl,37,CCSES-CT-Universe
1951,QC6900.jcl,35,CCSES-CT-Universe
1952,QC7000.jcl,74,CCSES-CT-Universe
1953,QC7100.jcl,44,CCSES-CT-Universe
1954,QC7150.jcl,53,CCSES-CT-Universe
1955,QC7200.jcl,63,CCSES-CT-Universe
1956,QC7250.jcl,90,CCSES-CT-Universe
1957,QC7275.jcl,58,CCSES-CT-Universe
1958,QC7300.jcl,14,CCSES-CT-Universe
1959,RCT120.jcl,8,CCSES-CT-Universe
1960,RCT200.jcl,11,CCSES-CT-Universe
1961,RCT210.jcl,10,CCSES-CT-Universe
1962,RCT212.jcl,11,CCSES-CT-Universe
1963,RCT250.jcl,11,CCSES-CT-Universe
1964,RCT260.jcl,10,CCSES-CT-Universe
1965,RCT280.jcl,9,CCSES-CT-Universe
1966,RCT900.jcl,8,CCSES-CT-Universe
1967,RCT911.jcl,7,CCSES-CT-Universe
1968,RCT998.jcl,9,CCSES-CT-Universe
1969,RCT999.jcl,9,CCSES-CT-Universe
1970,RP0270.jcl,8,CCSES-CT-Universe
1971,RP0280.jcl,9,CCSES-CT-Universe
1972,RP0300.jcl,8,CCSES-CT-Universe
1973,RP0400.jcl,7,CCSES-CT-Universe
1974,RP1005.jcl,7,CCSES-CT-Universe
1975,RP1010.jcl,7,CCSES-CT-Universe
1976,RP1060.jcl,20,CCSES-CT-Universe
1977,RP1175.jcl,9,CCSES-CT-Universe
1978,RP1240.jcl,20,CCSES-CT-Universe
1979,RP1250.jcl,24,CCSES-CT-Universe
1980,RP1700.jcl,8,CCSES-CT-Universe
1981,RP1900.jcl,6,CCSES-CT-Universe
1982,RP2000.jcl,7,CCSES-CT-Universe
1983,RP2175.jcl,7,CCSES-CT-Universe
1984,RP2501.jcl,16,CCSES-CT-Universe
1985,RP2551.jcl,21,CCSES-CT-Universe
1986,RP2775.jcl,7,CCSES-CT-Universe
1987,RP3075.jcl,7,CCSES-CT-Universe
1988,RP3170.jcl,9,CCSES-CT-Universe
1989,RP3175.jcl,7,CCSES-CT-Universe
1990,RP3400.jcl,9,CCSES-CT-Universe
1991,RP3401.jcl,45,CCSES-CT-Universe
1992,RP3600.jcl,9,CCSES-CT-Universe
1993,RP3900.jcl,10,CCSES-CT-Universe
1994,RP4300.jcl,7,CCSES-CT-Universe
1995,RP4400.jcl,7,CCSES-CT-Universe
1996,RP4500.jcl,7,CCSES-CT-Universe
1997,RP4700.jcl,7,CCSES-CT-Universe
1998,RP5010.jcl,9,CCSES-CT-Universe
1999,RP5020.jcl,7,CCSES-CT-Universe
2000,RP5030.jcl,8,CCSES-CT-Universe
2001,RP5100.jcl,9,CCSES-CT-Universe
2002,RP6150.jcl,7,CCSES-CT-Universe
2003,RP6200.jcl,7,CCSES-CT-Universe
2004,RP6500.jcl,7,CCSES-CT-Universe
2005,RP6600.jcl,7,CCSES-CT-Universe
2006,RP9041.jcl,9,CCSES-CT-Universe
2007,RPT260.jcl,9,CCSES-CT-Universe
2008,S00183.jcl,18,CCSES-CT-Universe
2009,S00184.jcl,14,CCSES-CT-Universe
2010,S00230.jcl,14,CCSES-CT-Universe
2011,S00410.jcl,14,CCSES-CT-Universe
2012,SN0230.jcl,14,CCSES-CT-Universe
2013,ST1021.jcl,12,CCSES-CT-Universe
2014,ST1022.jcl,9,CCSES-CT-Universe
2015,ST3000.jcl,10,CCSES-CT-Universe
2016,ST5000.jcl,8,CCSES-CT-Universe
2017,ST6000.jcl,8,CCSES-CT-Universe
2018,ST9000.jcl,7,CCSES-CT-Universe
2019,ST9010.jcl,7,CCSES-CT-Universe
2020,ST9011.jcl,7,CCSES-CT-Universe
2021,ST9012.jcl,7,CCSES-CT-Universe
2022,UT0018.jcl,7,CCSES-CT-Universe
